,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,#_g6,name_g6,total_g6,hp_g6,attack_g6,defense_g6,speed_g6,generation_g6,legendary_g6,sp_attack_g6,sp_defense_g6,type1_g6,type2_g6
507,"['Intimidate', 'Sand Rush', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,3840.0,70.0,500.0,45,Big-Hearted Pokémon,90.0,1059860.0,1.2,85.0,Moolandムーランド,Stoutland,50.0,508.0,45.0,90.0,80.0,normal,,61.0,5.0,0.0,508.0,Stoutland,500.0,85.0,110.0,90.0,80.0,5.0,0.0,45.0,90.0,Normal,
508,"['Limber', 'Unburden', 'Prankster']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0,5120.0,70.0,281.0,255,Devious Pokémon,37.0,1000000.0,0.4,41.0,Choronekoチョロネコ,Purrloin,50.0,509.0,50.0,37.0,66.0,dark,,10.1,5.0,0.0,509.0,Purrloin,281.0,41.0,50.0,37.0,66.0,5.0,0.0,50.0,37.0,Dark,
509,"['Limber', 'Unburden', 'Prankster']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88.0,5120.0,70.0,446.0,90,Cruel Pokémon,50.0,1000000.0,1.1,64.0,Lepardasレパルダス,Liepard,50.0,510.0,88.0,50.0,106.0,dark,,37.5,5.0,0.0,510.0,Liepard,446.0,64.0,88.0,50.0,106.0,5.0,0.0,88.0,50.0,Dark,
510,"['Gluttony', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,53.0,5120.0,70.0,316.0,190,Grass Monkey Pokémon,48.0,1000000.0,0.6,50.0,Yanappuヤナップ,Pansage,88.1,511.0,53.0,48.0,64.0,grass,,10.5,5.0,0.0,511.0,Pansage,316.0,50.0,53.0,48.0,64.0,5.0,0.0,53.0,48.0,Grass,
511,"['Gluttony', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,98.0,5120.0,70.0,498.0,75,Thorn Monkey Pokémon,63.0,1000000.0,1.1,75.0,Yanakkieヤナッキー,Simisage,88.1,512.0,98.0,63.0,101.0,grass,,30.5,5.0,0.0,512.0,Simisage,498.0,75.0,98.0,63.0,101.0,5.0,0.0,98.0,63.0,Grass,
512,"['Gluttony', 'Blaze']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,53.0,5120.0,70.0,316.0,190,High Temp Pokémon,48.0,1000000.0,0.6,50.0,Baoppuバオップ,Pansear,88.1,513.0,53.0,48.0,64.0,fire,,11.0,5.0,0.0,513.0,Pansear,316.0,50.0,53.0,48.0,64.0,5.0,0.0,53.0,48.0,Fire,
513,"['Gluttony', 'Blaze']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,98.0,5120.0,70.0,498.0,75,Ember Pokémon,63.0,1000000.0,1.0,75.0,Baokkieバオッキー,Simisear,88.1,514.0,98.0,63.0,101.0,fire,,28.0,5.0,0.0,514.0,Simisear,498.0,75.0,98.0,63.0,101.0,5.0,0.0,98.0,63.0,Fire,
514,"['Gluttony', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53.0,5120.0,70.0,316.0,190,Spray Pokémon,48.0,1000000.0,0.6,50.0,Hiyappuヒヤップ,Panpour,88.1,515.0,53.0,48.0,64.0,water,,13.5,5.0,0.0,515.0,Panpour,316.0,50.0,53.0,48.0,64.0,5.0,0.0,53.0,48.0,Water,
515,"['Gluttony', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,98.0,5120.0,70.0,498.0,75,Geyser Pokémon,63.0,1000000.0,1.0,75.0,Hiyakkieヒヤッキー,Simipour,88.1,516.0,98.0,63.0,101.0,water,,29.0,5.0,0.0,516.0,Simipour,498.0,75.0,98.0,63.0,101.0,5.0,0.0,98.0,63.0,Water,
516,"['Forewarn', 'Synchronize', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,25.0,2560.0,70.0,292.0,190,Dream Eater Pokémon,45.0,800000.0,0.6,76.0,Munnaムンナ,Munna,50.0,517.0,67.0,55.0,24.0,psychic,,23.3,5.0,0.0,517.0,Munna,292.0,76.0,25.0,45.0,24.0,5.0,0.0,67.0,55.0,Psychic,
517,"['Forewarn', 'Synchronize', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55.0,2560.0,70.0,487.0,75,Drowsing Pokémon,85.0,800000.0,1.1,116.0,Musharnaムシャーナ,Musharna,50.0,518.0,107.0,95.0,29.0,psychic,,60.5,5.0,0.0,518.0,Musharna,487.0,116.0,55.0,85.0,29.0,5.0,0.0,107.0,95.0,Psychic,
518,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55.0,3840.0,70.0,264.0,255,Tiny Pigeon Pokémon,50.0,1059860.0,0.3,50.0,Mamepatoマメパト,Pidove,50.0,519.0,36.0,30.0,43.0,normal,flying,2.1,5.0,0.0,519.0,Pidove,264.0,50.0,55.0,50.0,43.0,5.0,0.0,36.0,30.0,Normal,Flying
519,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,77.0,3840.0,70.0,358.0,120,Wild Pigeon Pokémon,62.0,1059860.0,0.6,62.0,Hatobohハトーボー,Tranquill,50.0,520.0,50.0,42.0,65.0,normal,flying,15.0,5.0,0.0,520.0,Tranquill,358.0,62.0,77.0,62.0,65.0,5.0,0.0,50.0,42.0,Normal,Flying
520,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,115.0,3840.0,70.0,488.0,45,Proud Pokémon,80.0,1059860.0,1.2,80.0,Kenhallowケンホロウ,Unfezant,50.0,521.0,65.0,55.0,93.0,normal,flying,29.0,5.0,0.0,521.0,Unfezant,488.0,80.0,115.0,80.0,93.0,5.0,0.0,65.0,55.0,Normal,Flying
521,"['Lightningrod', 'Motor Drive', 'Sap Sipper']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,60.0,5120.0,70.0,295.0,190,Electrified Pokémon,32.0,1000000.0,0.8,45.0,Shimamaシママ,Blitzle,50.0,522.0,50.0,32.0,76.0,electric,,29.8,5.0,0.0,522.0,Blitzle,295.0,45.0,60.0,32.0,76.0,5.0,0.0,50.0,32.0,Electric,
522,"['Lightningrod', 'Motor Drive', 'Sap Sipper']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100.0,5120.0,70.0,497.0,75,Thunderbolt Pokémon,63.0,1000000.0,1.6,75.0,Zebraikaゼブライカ,Zebstrika,50.0,523.0,80.0,63.0,116.0,electric,,79.5,5.0,0.0,523.0,Zebstrika,497.0,75.0,100.0,63.0,116.0,5.0,0.0,80.0,63.0,Electric,
523,"['Sturdy', 'Weak Armor', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,75.0,3840.0,70.0,280.0,255,Mantle Pokémon,85.0,1059860.0,0.4,55.0,Dangoroダンゴロ,Roggenrola,50.0,524.0,25.0,25.0,15.0,rock,,18.0,5.0,0.0,524.0,Roggenrola,280.0,55.0,75.0,85.0,15.0,5.0,0.0,25.0,25.0,Rock,
524,"['Sturdy', 'Weak Armor', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,105.0,3840.0,70.0,390.0,120,Ore Pokémon,105.0,1059860.0,0.9,70.0,Gantleガントル,Boldore,50.0,525.0,50.0,40.0,20.0,rock,,102.0,5.0,0.0,525.0,Boldore,390.0,70.0,105.0,105.0,20.0,5.0,0.0,50.0,40.0,Rock,
525,"['Sturdy', 'Sand Stream', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,135.0,3840.0,70.0,515.0,45,Compressed Pokémon,130.0,1059860.0,1.7,85.0,Gigaiathギガイアス,Gigalith,50.0,526.0,60.0,80.0,25.0,rock,,260.0,5.0,0.0,526.0,Gigalith,515.0,85.0,135.0,130.0,25.0,5.0,0.0,60.0,80.0,Rock,
526,"['Unaware', 'Klutz', 'Simple']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,45.0,3840.0,70.0,323.0,190,Bat Pokémon,43.0,1000000.0,0.4,65.0,Koromoriコロモリ,Woobat,50.0,527.0,55.0,43.0,72.0,psychic,flying,2.1,5.0,0.0,527.0,Woobat,313.0,55.0,45.0,43.0,72.0,5.0,0.0,55.0,43.0,Psychic,Flying
527,"['Unaware', 'Klutz', 'Simple']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,57.0,3840.0,70.0,425.0,45,Courting Pokémon,55.0,1000000.0,0.9,67.0,Kokoromoriココロモリ,Swoobat,50.0,528.0,77.0,55.0,114.0,psychic,flying,10.5,5.0,0.0,528.0,Swoobat,425.0,67.0,57.0,55.0,114.0,5.0,0.0,77.0,55.0,Psychic,Flying
528,"['Sand Rush', 'Sand Force', 'Mold Breaker']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,85.0,5120.0,70.0,328.0,120,Mole Pokémon,40.0,1000000.0,0.3,60.0,Mogurewモグリュー,Drilbur,50.0,529.0,30.0,45.0,68.0,ground,,8.5,5.0,0.0,529.0,Drilbur,328.0,60.0,85.0,40.0,68.0,5.0,0.0,30.0,45.0,Ground,
529,"['Sand Rush', 'Sand Force', 'Mold Breaker']",0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,135.0,5120.0,70.0,508.0,60,Subterrene Pokémon,60.0,1000000.0,0.7,110.0,Doryuzuドリュウズ,Excadrill,50.0,530.0,50.0,65.0,88.0,ground,steel,40.4,5.0,0.0,530.0,Excadrill,508.0,110.0,135.0,60.0,88.0,5.0,0.0,50.0,65.0,Ground,Steel
530,"['Healer', 'Regenerator', 'Klutz']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,5120.0,70.0,545.0,255,Hearing Pokémon,126.0,800000.0,1.1,103.0,Tabunneタブンネ,Audino,50.0,531.0,80.0,126.0,50.0,normal,,31.0,5.0,0.0,531.0,Audino,445.0,103.0,60.0,86.0,50.0,5.0,0.0,60.0,86.0,Normal,
531,"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80.0,5120.0,70.0,305.0,180,Muscular Pokémon,55.0,1059860.0,0.6,75.0,Dokkorerドッコラー,Timburr,75.4,532.0,25.0,35.0,35.0,fighting,,12.5,5.0,0.0,532.0,Timburr,305.0,75.0,80.0,55.0,35.0,5.0,0.0,25.0,35.0,Fighting,
532,"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,105.0,5120.0,70.0,405.0,90,Muscular Pokémon,85.0,1059860.0,1.2,85.0,Dotekkotsuドテッコツ,Gurdurr,75.4,533.0,40.0,50.0,40.0,fighting,,40.0,5.0,0.0,533.0,Gurdurr,405.0,85.0,105.0,85.0,40.0,5.0,0.0,40.0,50.0,Fighting,
533,"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,140.0,5120.0,70.0,505.0,45,Muscular Pokémon,95.0,1059860.0,1.4,105.0,Roubushinローブシン,Conkeldurr,75.4,534.0,55.0,65.0,45.0,fighting,,87.0,5.0,0.0,534.0,Conkeldurr,505.0,105.0,140.0,95.0,45.0,5.0,0.0,55.0,65.0,Fighting,
534,"['Swift Swim', 'Hydration', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,50.0,5120.0,70.0,294.0,255,Tadpole Pokémon,40.0,1059860.0,0.5,50.0,Otamaroオタマロ,Tympole,50.0,535.0,50.0,40.0,64.0,water,,4.5,5.0,0.0,535.0,Tympole,294.0,50.0,50.0,40.0,64.0,5.0,0.0,50.0,40.0,Water,
535,"['Swift Swim', 'Hydration', 'Water Absorb']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,65.0,5120.0,70.0,384.0,120,Vibration Pokémon,55.0,1059860.0,0.8,75.0,Gamagaruガマガル,Palpitoad,50.0,536.0,65.0,55.0,69.0,water,ground,17.0,5.0,0.0,536.0,Palpitoad,384.0,75.0,65.0,55.0,69.0,5.0,0.0,65.0,55.0,Water,Ground
536,"['Swift Swim', 'Poison Touch', 'Water Absorb']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,95.0,5120.0,70.0,509.0,45,Vibration Pokémon,75.0,1059860.0,1.5,105.0,Gamagerogeガマゲロゲ,Seismitoad,50.0,537.0,85.0,75.0,74.0,water,ground,62.0,5.0,0.0,537.0,Seismitoad,509.0,105.0,95.0,75.0,74.0,5.0,0.0,85.0,75.0,Water,Ground
537,"['Guts', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,100.0,5120.0,70.0,465.0,45,Judo Pokémon,85.0,1000000.0,1.3,120.0,Nagekiナゲキ,Throh,100.0,538.0,30.0,85.0,45.0,fighting,,55.5,5.0,0.0,538.0,Throh,465.0,120.0,100.0,85.0,45.0,5.0,0.0,30.0,85.0,Fighting,
538,"['Sturdy', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125.0,5120.0,70.0,465.0,45,Karate Pokémon,75.0,1000000.0,1.4,75.0,Dagekiダゲキ,Sawk,100.0,539.0,30.0,75.0,85.0,fighting,,51.0,5.0,0.0,539.0,Sawk,465.0,75.0,125.0,75.0,85.0,5.0,0.0,30.0,75.0,Fighting,
539,"['Swarm', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,53.0,3840.0,70.0,310.0,255,Sewing Pokémon,70.0,1059860.0,0.3,45.0,Kurumiruクルミル,Sewaddle,50.0,540.0,40.0,60.0,42.0,bug,grass,2.5,5.0,0.0,540.0,Sewaddle,310.0,45.0,53.0,70.0,42.0,5.0,0.0,40.0,60.0,Bug,Grass
540,"['Leaf Guard', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,63.0,3840.0,70.0,380.0,120,Leaf-Wrapped Pokémon,90.0,1059860.0,0.5,55.0,Kurumayuクルマユ,Swadloon,50.0,541.0,50.0,80.0,42.0,bug,grass,7.3,5.0,0.0,541.0,Swadloon,380.0,55.0,63.0,90.0,42.0,5.0,0.0,50.0,80.0,Bug,Grass
541,"['Swarm', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,103.0,3840.0,70.0,500.0,45,Nurturing Pokémon,80.0,1059860.0,1.2,75.0,Hahakomoriハハコモリ,Leavanny,50.0,542.0,70.0,80.0,92.0,bug,grass,20.5,5.0,0.0,542.0,Leavanny,500.0,75.0,103.0,80.0,92.0,5.0,0.0,70.0,80.0,Bug,Grass
542,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,45.0,3840.0,70.0,260.0,255,Centipede Pokémon,59.0,1059860.0,0.4,30.0,Fushideフシデ,Venipede,50.0,543.0,30.0,39.0,57.0,bug,poison,5.3,5.0,0.0,543.0,Venipede,260.0,30.0,45.0,59.0,57.0,5.0,0.0,30.0,39.0,Bug,Poison
543,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55.0,3840.0,70.0,360.0,120,Curlipede Pokémon,99.0,1059860.0,1.2,40.0,Wheegaホイーガ,Whirlipede,50.0,544.0,40.0,79.0,47.0,bug,poison,58.5,5.0,0.0,544.0,Whirlipede,360.0,40.0,55.0,99.0,47.0,5.0,0.0,40.0,79.0,Bug,Poison
544,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,100.0,5120.0,70.0,485.0,45,Megapede Pokémon,89.0,1059860.0,2.5,60.0,Pendrorペンドラー,Scolipede,50.0,545.0,55.0,69.0,112.0,bug,poison,200.5,5.0,0.0,545.0,Scolipede,485.0,60.0,100.0,89.0,112.0,5.0,0.0,55.0,69.0,Bug,Poison
545,"['Prankster', 'Infiltrator', 'Chlorophyll']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,27.0,5120.0,70.0,280.0,190,Cotton Puff Pokémon,60.0,1000000.0,0.3,40.0,Monmenモンメン,Cottonee,50.0,546.0,37.0,50.0,66.0,grass,fairy,0.6,5.0,0.0,546.0,Cottonee,280.0,40.0,27.0,60.0,66.0,5.0,0.0,37.0,50.0,Grass,Fairy
546,"['Prankster', 'Infiltrator', 'Chlorophyll']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,67.0,5120.0,70.0,480.0,75,Windveiled Pokémon,85.0,1000000.0,0.7,60.0,Elfuunエルフーン,Whimsicott,50.0,547.0,77.0,75.0,116.0,grass,fairy,6.6,5.0,0.0,547.0,Whimsicott,480.0,60.0,67.0,85.0,116.0,5.0,0.0,77.0,75.0,Grass,Fairy
547,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35.0,5120.0,70.0,280.0,190,Bulb Pokémon,50.0,1000000.0,0.5,45.0,Churineチュリネ,Petilil,0.0,548.0,70.0,50.0,30.0,grass,,6.6,5.0,0.0,548.0,Petilil,280.0,45.0,35.0,50.0,30.0,5.0,0.0,70.0,50.0,Grass,
548,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,480.0,75,Flowering Pokémon,75.0,1000000.0,1.1,70.0,Dredearドレディア,Lilligant,0.0,549.0,110.0,75.0,90.0,grass,,16.3,5.0,0.0,549.0,Lilligant,480.0,70.0,60.0,75.0,90.0,5.0,0.0,110.0,75.0,Grass,
549,"['Reckless', 'Rock Head', 'Adaptability', 'Mold Breaker']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,92.0,10240.0,70.0,460.0,25,Hostile Pokémon,65.0,1000000.0,1.0,70.0,Bassraoバスラオ,Basculin,50.0,550.0,80.0,55.0,98.0,water,,18.0,5.0,0.0,550.0,Basculin,460.0,70.0,92.0,65.0,98.0,5.0,0.0,80.0,55.0,Water,
550,"['Intimidate', 'Moxie', 'Anger Point']",2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,72.0,5120.0,70.0,292.0,180,Desert Croc Pokémon,35.0,1059860.0,0.7,50.0,Megurocoメグロコ,Sandile,50.0,551.0,35.0,35.0,65.0,ground,dark,15.2,5.0,0.0,551.0,Sandile,292.0,50.0,72.0,35.0,65.0,5.0,0.0,35.0,35.0,Ground,Dark
551,"['Intimidate', 'Moxie', 'Anger Point']",2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,82.0,5120.0,70.0,351.0,90,Desert Croc Pokémon,45.0,1059860.0,1.0,60.0,Waruvileワルビル,Krokorok,50.0,552.0,45.0,45.0,74.0,ground,dark,33.4,5.0,0.0,552.0,Krokorok,351.0,60.0,82.0,45.0,74.0,5.0,0.0,45.0,45.0,Ground,Dark
552,"['Intimidate', 'Moxie', 'Anger Point']",2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,117.0,5120.0,70.0,519.0,45,Intimidation Pokémon,80.0,1059860.0,1.5,95.0,Waruvialワルビアル,Krookodile,50.0,553.0,65.0,70.0,92.0,ground,dark,96.3,5.0,0.0,553.0,Krookodile,519.0,95.0,117.0,80.0,92.0,5.0,0.0,65.0,70.0,Ground,Dark
553,"['Hustle', 'Inner Focus']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,90.0,5120.0,70.0,315.0,120,Zen Charm Pokémon,45.0,1059860.0,0.6,70.0,Darumakkaダルマッカ,Darumaka,50.0,554.0,15.0,45.0,50.0,fire,,37.5,5.0,0.0,554.0,Darumaka,315.0,70.0,90.0,45.0,50.0,5.0,0.0,15.0,45.0,Fire,
554,"['Sheer Force', 'Zen Mode']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,30.0,5120.0,70.0,540.0,60,Blazing Pokémon,105.0,1059860.0,1.3,105.0,Hihidarumaヒヒダルマ,Darmanitan,50.0,555.0,140.0,105.0,55.0,fire,fire,92.9,5.0,0.0,,,,,,,,,,,,,
555,"['Water Absorb', 'Chlorophyll', 'Storm Drain']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,86.0,5120.0,70.0,461.0,255,Cactus Pokémon,67.0,1000000.0,1.0,75.0,Maracacchiマラカッチ,Maractus,50.0,556.0,106.0,67.0,60.0,grass,,28.0,5.0,0.0,556.0,Maractus,461.0,75.0,86.0,67.0,60.0,5.0,0.0,106.0,67.0,Grass,
556,"['Sturdy', 'Shell Armor', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,65.0,5120.0,70.0,325.0,190,Rock Inn Pokémon,85.0,1000000.0,0.3,50.0,Ishizumaiイシズマイ,Dwebble,50.0,557.0,35.0,35.0,55.0,bug,rock,14.5,5.0,0.0,557.0,Dwebble,325.0,50.0,65.0,85.0,55.0,5.0,0.0,35.0,35.0,Bug,Rock
557,"['Sturdy', 'Shell Armor', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,105.0,5120.0,70.0,485.0,75,Stone Home Pokémon,125.0,1000000.0,1.4,70.0,Iwapalaceイワパレス,Crustle,50.0,558.0,65.0,75.0,45.0,bug,rock,200.0,5.0,0.0,558.0,Crustle,475.0,70.0,95.0,125.0,45.0,5.0,0.0,65.0,75.0,Bug,Rock
558,"['Shed Skin', 'Moxie', 'Intimidate']",1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,75.0,3840.0,35.0,348.0,180,Shedding Pokémon,70.0,1000000.0,0.6,50.0,Zurugguズルッグ,Scraggy,50.0,559.0,35.0,70.0,48.0,dark,fighting,11.8,5.0,0.0,559.0,Scraggy,348.0,50.0,75.0,70.0,48.0,5.0,0.0,35.0,70.0,Dark,Fighting
559,"['Shed Skin', 'Moxie', 'Intimidate']",1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,90.0,3840.0,70.0,488.0,90,Hoodlum Pokémon,115.0,1000000.0,1.1,65.0,Zuruzukinズルズキン,Scrafty,50.0,560.0,45.0,115.0,58.0,dark,fighting,30.0,5.0,0.0,560.0,Scrafty,488.0,65.0,90.0,115.0,58.0,5.0,0.0,45.0,115.0,Dark,Fighting
560,"['Wonder Skin ', 'Magic Guard', 'Tinted Lens']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,58.0,5120.0,70.0,490.0,45,Avianoid Pokémon,80.0,1000000.0,1.4,72.0,Symbolerシンボラー,Sigilyph,50.0,561.0,103.0,80.0,97.0,psychic,flying,14.0,5.0,0.0,561.0,Sigilyph,490.0,72.0,58.0,80.0,97.0,5.0,0.0,103.0,80.0,Psychic,Flying
